backbone,layer_i,layer_j,C_i_to_j,C_j_to_i,mutual_cost,asymmetry
Llama-3.2-3B,8,22,0.2036926355212927,0.38776696287095547,0.38776696287095547,0.18407432734966278
Llama-3.2-3B,8,23,0.1841763611882925,0.38478424958884716,0.38478424958884716,0.20060788840055466
Llama-3.2-3B,8,24,0.3070439212024212,0.4251547399908304,0.4251547399908304,0.11811081878840923
Llama-3.2-3B,8,25,0.3132793912664056,0.42664291337132454,0.42664291337132454,0.11336352210491896
Llama-3.2-3B,8,26,0.28036479000002146,0.5464039817452431,0.5464039817452431,0.2660391917452216
Llama-3.2-3B,8,27,0.4329767432063818,0.6105184070765972,0.6105184070765972,0.17754166387021542
Llama-3.2-3B,9,10,0.46438696049153805,0.24906505923718214,0.46438696049153805,0.2153219012543559
Llama-3.2-3B,9,11,0.4031106624752283,0.2758821453899145,0.4031106624752283,0.1272285170853138
Llama-3.2-3B,9,12,0.567306712269783,0.2990586617961526,0.567306712269783,0.26824805047363043
Llama-3.2-3B,9,13,0.4306556470692158,0.3500469569116831,0.4306556470692158,0.08060869015753269
Llama-3.2-3B,9,14,0.5489296037703753,0.3511016219854355,0.5489296037703753,0.19782798178493977
Llama-3.2-3B,9,15,0.5441966820508242,0.3362089805305004,0.5441966820508242,0.20798770152032375
Llama-3.2-3B,9,16,0.5079882219433784,0.3416054490953684,0.5079882219433784,0.16638277284801006
Llama-3.2-3B,9,17,0.3658303376287222,0.35257033351808786,0.3658303376287222,0.013260004110634327
Llama-3.2-3B,9,18,0.43803245946764946,0.3544344361871481,0.43803245946764946,0.08359802328050137
Llama-3.2-3B,9,19,0.31792211905121803,0.38307821191847324,0.38307821191847324,0.06515609286725521
Llama-3.2-3B,9,20,0.31078530848026276,0.3283721078187227,0.3283721078187227,0.01758679933845997
Llama-3.2-3B,9,21,0.3091293778270483,0.3383630933240056,0.3383630933240056,0.029233715496957302
Llama-3.2-3B,9,22,0.19559061527252197,0.32722722087055445,0.32722722087055445,0.13163660559803247
Llama-3.2-3B,9,23,0.1843085205182433,0.3764288406819105,0.3764288406819105,0.1921203201636672
Llama-3.2-3B,9,24,0.3058784194290638,0.4075217954814434,0.4075217954814434,0.10164337605237961
Llama-3.2-3B,9,25,0.3107442744076252,0.38651209883391857,0.38651209883391857,0.07576782442629337
Llama-3.2-3B,9,26,0.2914870800450444,0.5286844596266747,0.5286844596266747,0.23719737958163023
Llama-3.2-3B,9,27,0.4383174851536751,0.5902724787592888,0.5902724787592888,0.1519549936056137
Llama-3.2-3B,10,11,0.4296064879745245,0.36933936551213264,0.4296064879745245,0.06026712246239185
Llama-3.2-3B,10,12,0.49942917935550213,0.36410667188465595,0.49942917935550213,0.13532250747084618
Llama-3.2-3B,10,13,0.4607621878385544,0.43404250033199787,0.4607621878385544,0.02671968750655651
Llama-3.2-3B,10,14,0.5238076560199261,0.4609924238175154,0.5238076560199261,0.0628152322024107
Llama-3.2-3B,10,15,0.5325685013085604,0.4219640903174877,0.5325685013085604,0.11060441099107265
Llama-3.2-3B,10,16,0.5205861181020737,0.422971585765481,0.5205861181020737,0.09761453233659267
Llama-3.2-3B,10,17,0.40085638500750065,0.4360320772975683,0.4360320772975683,0.03517569229006767
Llama-3.2-3B,10,18,0.4471422918140888,0.41958921775221825,0.4471422918140888,0.027553074061870575
Llama-3.2-3B,10,19,0.3485202696174383,0.4822783786803484,0.4822783786803484,0.13375810906291008
Llama-3.2-3B,10,20,0.3355745170265436,0.4293587747961283,0.4293587747961283,0.09378425776958466
Llama-3.2-3B,10,21,0.2971998658031225,0.4302733317017555,0.4302733317017555,0.133073465898633
Llama-3.2-3B,10,22,0.19117897003889084,0.4319888986647129,0.4319888986647129,0.24080992862582207
Llama-3.2-3B,10,23,0.1816699644550681,0.45009100437164307,0.45009100437164307,0.26842103991657495
Llama-3.2-3B,10,24,0.30830536410212517,0.5072508305311203,0.5072508305311203,0.19894546642899513
Llama-3.2-3B,10,25,0.29727642238140106,0.47025028616189957,0.47025028616189957,0.1729738637804985
Llama-3.2-3B,10,26,0.272822673432529,0.6564625017344952,0.6564625017344952,0.3836398283019662
Llama-3.2-3B,10,27,0.4266716782003641,0.6756803281605244,0.6756803281605244,0.24900864996016026
Llama-3.2-3B,11,12,0.5165431406348944,0.3684392999857664,0.5165431406348944,0.14810384064912796
Llama-3.2-3B,11,13,0.44080572202801704,0.36626752838492393,0.44080572202801704,0.07453819364309311
Llama-3.2-3B,11,14,0.5070825275033712,0.3689073286950588,0.5070825275033712,0.13817519880831242
Llama-3.2-3B,11,15,0.504743779078126,0.3651749463751912,0.504743779078126,0.13956883270293474
Llama-3.2-3B,11,16,0.5165369641035795,0.37511956691741943,0.5165369641035795,0.1414173971861601
Llama-3.2-3B,11,17,0.3972963020205498,0.39084140956401825,0.3972963020205498,0.006454892456531525
Llama-3.2-3B,11,18,0.44069099985063076,0.3641026094555855,0.44069099985063076,0.07658839039504528
Llama-3.2-3B,11,19,0.3303982261568308,0.4251089319586754,0.4251089319586754,0.0947107058018446
Llama-3.2-3B,11,20,0.32906128838658333,0.38707438111305237,0.38707438111305237,0.05801309272646904
Llama-3.2-3B,11,21,0.3433335963636637,0.40830390714108944,0.40830390714108944,0.06497031077742577
Llama-3.2-3B,11,22,0.1999563267454505,0.43763850070536137,0.43763850070536137,0.23768217395991087
Llama-3.2-3B,11,23,0.18458391726016998,0.44658784568309784,0.44658784568309784,0.26200392842292786
Llama-3.2-3B,11,24,0.3135035093873739,0.5288458541035652,0.5288458541035652,0.2153423447161913
Llama-3.2-3B,11,25,0.3195767533034086,0.45106667652726173,0.45106667652726173,0.1314899232238531
Llama-3.2-3B,11,26,0.27431883476674557,0.6442306861281395,0.6442306861281395,0.36991185136139393
Llama-3.2-3B,11,27,0.4201427176594734,0.6402021311223507,0.6402021311223507,0.22005941346287727
Llama-3.2-3B,12,13,0.6053018178790808,0.5023979246616364,0.6053018178790808,0.10290389321744442
Llama-3.2-3B,12,14,0.5540997739881277,0.4348597712814808,0.5540997739881277,0.11924000270664692
Llama-3.2-3B,12,15,0.517290385439992,0.41084702499210835,0.517290385439992,0.1064433604478836
Llama-3.2-3B,12,16,0.5434228871017694,0.4472708757966757,0.5434228871017694,0.09615201130509377
Llama-3.2-3B,12,17,0.4391315747052431,0.5362268518656492,0.5362268518656492,0.09709527716040611
Llama-3.2-3B,12,18,0.5080930348485708,0.5078721102327108,0.5080930348485708,0.00022092461585998535
Llama-3.2-3B,12,19,0.42579667642712593,0.6307401321828365,0.6307401321828365,0.2049434557557106
Llama-3.2-3B,12,20,0.3240213505923748,0.4586162753403187,0.4586162753403187,0.13459492474794388
Llama-3.2-3B,12,21,0.3346233367919922,0.5079739391803741,0.5079739391803741,0.17335060238838196
Llama-3.2-3B,12,22,0.21789847873151302,0.5893243607133627,0.5893243607133627,0.37142588198184967
Llama-3.2-3B,12,23,0.20665286388248205,0.6387896127998829,0.6387896127998829,0.43213674891740084
Llama-3.2-3B,12,24,0.32899955846369267,0.6511530242860317,0.6511530242860317,0.32215346582233906
Llama-3.2-3B,12,25,0.3211020305752754,0.5949373319745064,0.5949373319745064,0.27383530139923096
Llama-3.2-3B,12,26,0.268400177359581,0.9409821853041649,0.9409821853041649,0.6725820079445839
Llama-3.2-3B,12,27,0.42718557082116604,0.9041507132351398,0.9041507132351398,0.4769651424139738
Llama-3.2-3B,13,14,0.5349153038114309,0.4362355191260576,0.5349153038114309,0.0986797846853733
Llama-3.2-3B,13,15,0.541484460234642,0.46866834722459316,0.541484460234642,0.07281611301004887
Llama-3.2-3B,13,16,0.5434032492339611,0.41260513849556446,0.5434032492339611,0.13079811073839664
Llama-3.2-3B,13,17,0.4269369523972273,0.4318731836974621,0.4318731836974621,0.004936231300234795
Llama-3.2-3B,13,18,0.4912794101983309,0.430031755939126,0.4912794101983309,0.061247654259204865
Llama-3.2-3B,13,19,0.4152962863445282,0.4615200664848089,0.4615200664848089,0.046223780140280724
Llama-3.2-3B,13,20,0.36963050439953804,0.4278782047331333,0.4278782047331333,0.058247700333595276
Llama-3.2-3B,13,21,0.36048623733222485,0.4645996727049351,0.4645996727049351,0.10411343537271023
Llama-3.2-3B,13,22,0.2285197712481022,0.46505323611199856,0.46505323611199856,0.23653346486389637
Llama-3.2-3B,13,23,0.2007918180897832,0.4934683945029974,0.4934683945029974,0.2926765764132142
Llama-3.2-3B,13,24,0.3193931560963392,0.5859928838908672,0.5859928838908672,0.266599727794528
Llama-3.2-3B,13,25,0.29171209689229727,0.5043738335371017,0.5043738335371017,0.21266173664480448
Llama-3.2-3B,13,26,0.28380240965634584,0.7542882077395916,0.7542882077395916,0.47048579808324575
Llama-3.2-3B,13,27,0.4316296763718128,0.9304285123944283,0.9304285123944283,0.49879883602261543
Llama-3.2-3B,14,15,0.5475242175161839,0.5284681841731071,0.5475242175161839,0.019056033343076706
Llama-3.2-3B,14,16,0.5099151823669672,0.46517349407076836,0.5099151823669672,0.044741688296198845
Llama-3.2-3B,14,17,0.4658373147249222,0.4909195024520159,0.4909195024520159,0.025082187727093697
Llama-3.2-3B,14,18,0.479452820494771,0.4813281260430813,0.4813281260430813,0.0018753055483102798
Llama-3.2-3B,14,19,0.4097271282225847,0.5159028563648462,0.5159028563648462,0.1061757281422615
Llama-3.2-3B,14,20,0.37462316639721394,0.47892795503139496,0.47892795503139496,0.10430478863418102
Llama-3.2-3B,14,21,0.4002390690147877,0.5379880648106337,0.5379880648106337,0.13774899579584599
Llama-3.2-3B,14,22,0.2393236681818962,0.5196078382432461,0.5196078382432461,0.28028417006134987
Llama-3.2-3B,14,23,0.20740866381675005,0.5422512665390968,0.5422512665390968,0.3348426027223468
Llama-3.2-3B,14,24,0.34383880719542503,0.6113722249865532,0.6113722249865532,0.26753341779112816
Llama-3.2-3B,14,25,0.3177421875298023,0.5690419599413872,0.5690419599413872,0.25129977241158485
Llama-3.2-3B,14,26,0.3208296475932002,0.7247755117714405,0.7247755117714405,0.4039458641782403
Llama-3.2-3B,14,27,0.4481885228306055,0.9374014288187027,0.9374014288187027,0.4892129059880972
Llama-3.2-3B,15,16,0.5697655491530895,0.5335743743926287,0.5697655491530895,0.036191174760460854
Llama-3.2-3B,15,17,0.4286785591393709,0.5255810506641865,0.5255810506641865,0.09690249152481556
Llama-3.2-3B,15,18,0.5048574730753899,0.4895027857273817,0.5048574730753899,0.015354687348008156
Llama-3.2-3B,15,19,0.40587542951107025,0.5299798995256424,0.5299798995256424,0.12410447001457214
Llama-3.2-3B,15,20,0.36336730420589447,0.43245677649974823,0.43245677649974823,0.06908947229385376
Llama-3.2-3B,15,21,0.3936934843659401,0.46950533986091614,0.46950533986091614,0.07581185549497604
Llama-3.2-3B,15,22,0.2521569039672613,0.5070767141878605,0.5070767141878605,0.2549198102205992
Llama-3.2-3B,15,23,0.21869165543466806,0.5268841367214918,0.5268841367214918,0.30819248128682375
Llama-3.2-3B,15,24,0.35118852742016315,0.5894521083682775,0.5894521083682775,0.2382635809481144
Llama-3.2-3B,15,25,0.33364143781363964,0.5122120790183544,0.5122120790183544,0.17857064120471478
Llama-3.2-3B,15,26,0.3250743243843317,0.6260254271328449,0.6260254271328449,0.3009511027485132
Llama-3.2-3B,15,27,0.4530281964689493,0.8317468129098415,0.8317468129098415,0.3787186164408922
Llama-3.2-3B,16,17,0.4701670687645674,0.6421355288475752,0.6421355288475752,0.1719684600830078
Llama-3.2-3B,16,18,0.4187842234969139,0.4473071061074734,0.4473071061074734,0.028522882610559464
Llama-3.2-3B,16,19,0.38104954548180103,0.5102350916713476,0.5102350916713476,0.12918554618954659
Llama-3.2-3B,16,20,0.32941032759845257,0.44781808368861675,0.44781808368861675,0.11840775609016418
Llama-3.2-3B,16,21,0.33811670914292336,0.43599841371178627,0.43599841371178627,0.09788170456886292
Llama-3.2-3B,16,22,0.23125145863741636,0.5056374501436949,0.5056374501436949,0.2743859915062785
Llama-3.2-3B,16,23,0.22651506587862968,0.5093333460390568,0.5093333460390568,0.2828182801604271
Llama-3.2-3B,16,24,0.31838628463447094,0.5182234793901443,0.5182234793901443,0.1998371947556734
Llama-3.2-3B,16,25,0.33692721650004387,0.46713059954345226,0.46713059954345226,0.1302033830434084
Llama-3.2-3B,16,26,0.34762619249522686,0.5574631281197071,0.5574631281197071,0.20983693562448025
Llama-3.2-3B,16,27,0.47628592140972614,0.7459307499229908,0.7459307499229908,0.26964482851326466
Llama-3.2-3B,17,18,0.5702897645533085,0.5193697083741426,0.5702897645533085,0.05092005617916584
Llama-3.2-3B,17,19,0.4491551127284765,0.4174793642014265,0.4491551127284765,0.03167574852705002
Llama-3.2-3B,17,20,0.39526052586734295,0.40676473267376423,0.40676473267376423,0.01150420680642128
Llama-3.2-3B,17,21,0.3743967153131962,0.3833026271313429,0.3833026271313429,0.008905911818146706
Llama-3.2-3B,17,22,0.25209276657551527,0.36050745099782944,0.36050745099782944,0.10841468442231417
Llama-3.2-3B,17,23,0.24459131713956594,0.4010135307908058,0.4010135307908058,0.15642221365123987
Llama-3.2-3B,17,24,0.3374297097325325,0.4369913972914219,0.4369913972914219,0.09956168755888939
Llama-3.2-3B,17,25,0.33652313705533743,0.40753304958343506,0.40753304958343506,0.07100991252809763
Llama-3.2-3B,17,26,0.40035940520465374,0.40821544267237186,0.40821544267237186,0.007856037467718124
Llama-3.2-3B,17,27,0.49634131230413914,0.6681293733417988,0.6681293733417988,0.17178806103765965
Llama-3.2-3B,18,19,0.4855950456112623,0.4817076586186886,0.4855950456112623,0.003887386992573738
Llama-3.2-3B,18,20,0.40214407071471214,0.44237136095762253,0.44237136095762253,0.040227290242910385
Llama-3.2-3B,18,21,0.41130258701741695,0.4241030924022198,0.4241030924022198,0.012800505384802818
Llama-3.2-3B,18,22,0.2861986327916384,0.4583575278520584,0.4583575278520584,0.17215889506042004
Llama-3.2-3B,18,23,0.25507624354213476,0.4761735387146473,0.4761735387146473,0.22109729517251253
Llama-3.2-3B,18,24,0.3652467280626297,0.5048585627228022,0.5048585627228022,0.13961183466017246
Llama-3.2-3B,18,25,0.4294055253267288,0.47966499626636505,0.47966499626636505,0.05025947093963623
Llama-3.2-3B,18,26,0.3966562245041132,0.5136566981673241,0.5136566981673241,0.11700047366321087
Llama-3.2-3B,18,27,0.5556311793625355,0.7867895625531673,0.7867895625531673,0.23115838319063187
Llama-3.2-3B,19,20,0.39580570720136166,0.41221319139003754,0.41221319139003754,0.01640748418867588
Llama-3.2-3B,19,21,0.38972167298197746,0.4017530996352434,0.4017530996352434,0.012031426653265953
Llama-3.2-3B,19,22,0.26609890162944794,0.3752640765160322,0.3752640765160322,0.10916517488658428
Llama-3.2-3B,19,23,0.25968152191489935,0.404019370675087,0.404019370675087,0.14433784876018763
Llama-3.2-3B,19,24,0.3909073658287525,0.46222844906151295,0.46222844906151295,0.07132108323276043
Llama-3.2-3B,19,25,0.43283502012491226,0.4504140969365835,0.4504140969365835,0.017579076811671257
Llama-3.2-3B,19,26,0.45805859565734863,0.5457627139985561,0.5457627139985561,0.0877041183412075
Llama-3.2-3B,19,27,0.5701014064252377,0.8138050995767117,0.8138050995767117,0.243703693151474
Llama-3.2-3B,20,21,0.3463610028848052,0.34620935656130314,0.3463610028848052,0.00015164632350206375
Llama-3.2-3B,20,22,0.29205926321446896,0.36586557514965534,0.36586557514965534,0.07380631193518639
Llama-3.2-3B,20,23,0.2751803770661354,0.40174354799091816,0.40174354799091816,0.12656317092478275
Llama-3.2-3B,20,24,0.3886079713702202,0.4131166934967041,0.4131166934967041,0.024508722126483917
Llama-3.2-3B,20,25,0.44250342063605785,0.44643498957157135,0.44643498957157135,0.003931568935513496
Llama-3.2-3B,20,26,0.4384627379477024,0.6516937874257565,0.6516937874257565,0.21323104947805405
Llama-3.2-3B,20,27,0.567883588373661,0.9332441464066505,0.9332441464066505,0.3653605580329895
Llama-3.2-3B,21,22,0.2917456356808543,0.348140362650156,0.348140362650156,0.0563947269693017
Llama-3.2-3B,21,23,0.2592953937128186,0.3923247791826725,0.3923247791826725,0.13302938546985388
Llama-3.2-3B,21,24,0.3931125458329916,0.34973226487636566,0.3931125458329916,0.04338028095662594
Llama-3.2-3B,21,25,0.3882874809205532,0.4037868231534958,0.4037868231534958,0.015499342232942581
Llama-3.2-3B,21,26,0.4189446233212948,0.5960415340960026,0.5960415340960026,0.1770969107747078
Llama-3.2-3B,21,27,0.5423165895044804,0.934579748660326,0.934579748660326,0.39226315915584564
Llama-3.2-3B,22,23,0.2751345420256257,0.2475867671892047,0.2751345420256257,0.027547774836421013
Llama-3.2-3B,22,24,0.36310923658311367,0.2599639594554901,0.36310923658311367,0.10314527712762356
Llama-3.2-3B,22,25,0.3792779166251421,0.30442669335752726,0.3792779166251421,0.07485122326761484
Llama-3.2-3B,22,26,0.3927880022674799,0.46447776444256306,0.46447776444256306,0.07168976217508316
Llama-3.2-3B,22,27,0.5596307776868343,0.9929710291326046,0.9929710291326046,0.43334025144577026
Llama-3.2-3B,23,24,0.3584675192832947,0.24469322245568037,0.3584675192832947,0.11377429682761431
Llama-3.2-3B,23,25,0.3728680917993188,0.2925562597811222,0.3728680917993188,0.08031183201819658
Llama-3.2-3B,23,26,0.40081935934722424,0.5918958075344563,0.5918958075344563,0.19107644818723202
Llama-3.2-3B,23,27,0.5181684996932745,1.2043454721570015,1.2043454721570015,0.686176972463727
Llama-3.2-3B,24,25,0.35936868004500866,0.41013628244400024,0.41013628244400024,0.050767602398991585
Llama-3.2-3B,24,26,0.48929244838654995,0.6695501133799553,0.6695501133799553,0.18025766499340534
Llama-3.2-3B,24,27,0.7230325825512409,1.6379031762480736,1.6379031762480736,0.9148705936968327
Llama-3.2-3B,25,26,0.35139366053044796,0.3388184066861868,0.35139366053044796,0.01257525384426117
Llama-3.2-3B,25,27,0.6502687372267246,4.627273693680763,4.627273693680763,3.9770049564540386
Llama-3.2-3B,26,27,0.7773672118782997,6.709863662719727,6.709863662719727,5.932496450841427
