backbone,donor,target,delta_nll,kl,C_forward
Llama-3.1-8B,23,6,0.1630859375,0.17825054936110973,0.34133648686110973
Llama-3.1-8B,29,11,0.1591796875,0.1823380496352911,0.3415177371352911
Llama-3.1-8B,29,20,0.1162109375,0.2257344201207161,0.3419453576207161
Llama-3.1-8B,28,19,0.1630859375,0.17904097121208906,0.34212690871208906
Llama-3.1-8B,17,11,0.193359375,0.1500312415882945,0.3433906165882945
Llama-3.1-8B,21,7,0.1708984375,0.17249245196580887,0.34339088946580887
Llama-3.1-8B,26,7,0.171875,0.17171277850866318,0.3435877785086632
Llama-3.1-8B,29,14,0.142578125,0.20137093029916286,0.34394905529916286
Llama-3.1-8B,29,15,0.130859375,0.21336526982486248,0.3442246448248625
Llama-3.1-8B,28,9,0.1845703125,0.1606968892738223,0.3452672017738223
Llama-3.1-8B,21,15,0.169921875,0.17746407445520163,0.3473859494552016
Llama-3.1-8B,29,25,0.1240234375,0.2233845591545105,0.3474079966545105
Llama-3.1-8B,19,17,0.162109375,0.18578754365444183,0.34789691865444183
Llama-3.1-8B,26,11,0.1962890625,0.15177361387759447,0.34806267637759447
Llama-3.1-8B,26,13,0.1767578125,0.1716723795980215,0.3484301920980215
Llama-3.1-8B,12,13,0.1689453125,0.18054777570068836,0.34949308820068836
Llama-3.1-8B,19,20,0.1484375,0.20126541517674923,0.34970291517674923
Llama-3.1-8B,27,7,0.1826171875,0.16772983688861132,0.3503470243886113
Llama-3.1-8B,29,7,0.1572265625,0.19331621751189232,0.3505427800118923
Llama-3.1-8B,18,30,0.15625,0.19561116117984056,0.35186116117984056
Llama-3.1-8B,13,15,0.1630859375,0.18887233920395374,0.35195827670395374
Llama-3.1-8B,28,18,0.162109375,0.19078308902680874,0.35289246402680874
Llama-3.1-8B,29,17,0.1201171875,0.23286312445998192,0.3529803119599819
Llama-3.1-8B,16,15,0.1689453125,0.18406461086124182,0.3530099233612418
Llama-3.1-8B,29,24,0.1259765625,0.229392658919096,0.355369221419096
Llama-3.1-8B,14,11,0.1904296875,0.16494385618716478,0.3553735436871648
Llama-3.1-8B,19,18,0.15625,0.1992601826786995,0.3555101826786995
Llama-3.1-8B,12,7,0.1806640625,0.17616253532469273,0.3568265978246927
Llama-3.1-8B,29,16,0.1181640625,0.23877976462244987,0.3569438271224499
Llama-3.1-8B,28,14,0.17578125,0.1826927736401558,0.3584740236401558
Llama-3.1-8B,29,13,0.1513671875,0.20845604315400124,0.35982323065400124
Llama-3.1-8B,30,19,0.1318359375,0.22843302600085735,0.36026896350085735
Llama-3.1-8B,30,9,0.158203125,0.2027420923113823,0.3609452173113823
Llama-3.1-8B,28,20,0.16015625,0.20290679298341274,0.36306304298341274
Llama-3.1-8B,27,13,0.1845703125,0.179276030510664,0.363846343010664
Llama-3.1-8B,4,2,0.1748046875,0.1901957355439663,0.3650004230439663
Llama-3.1-8B,29,23,0.138671875,0.22834822721779346,0.36702010221779346
Llama-3.1-8B,0,6,0.17578125,0.19138620421290398,0.367167454212904
Llama-3.1-8B,30,11,0.162109375,0.20573431812226772,0.3678436931222677
Llama-3.1-8B,13,14,0.1826171875,0.19083941355347633,0.37345660105347633
Llama-3.1-8B,17,7,0.1923828125,0.18133579194545746,0.37371860444545746
Llama-3.1-8B,28,7,0.1953125,0.1787919607013464,0.3741044607013464
Llama-3.1-8B,18,17,0.1767578125,0.20180753618478775,0.37856534868478775
Llama-3.1-8B,16,17,0.1845703125,0.1942581720650196,0.3788284845650196
Llama-3.1-8B,4,6,0.1826171875,0.19874272122979164,0.38135990872979164
Llama-3.1-8B,17,16,0.173828125,0.20829341188073158,0.3821215368807316
Llama-3.1-8B,20,30,0.1689453125,0.21423024497926235,0.38317555747926235
Llama-3.1-8B,5,6,0.177734375,0.20752675086259842,0.3852611258625984
Llama-3.1-8B,30,7,0.1669921875,0.21910779550671577,0.3860999830067158
Llama-3.1-8B,17,18,0.1826171875,0.20449067559093237,0.38710786309093237
Llama-3.1-8B,23,5,0.19921875,0.18929223902523518,0.3885109890252352
Llama-3.1-8B,11,6,0.18359375,0.20550788007676601,0.389101630076766
Llama-3.1-8B,9,4,0.1806640625,0.20918679423630238,0.3898508567363024
Llama-3.1-8B,28,15,0.19140625,0.19883981440216303,0.39024606440216303
Llama-3.1-8B,1,5,0.177734375,0.2125204335898161,0.3902548085898161
Llama-3.1-8B,28,17,0.1875,0.2029394470155239,0.3904394470155239
Llama-3.1-8B,9,5,0.177734375,0.21577666699886322,0.3935110419988632
Llama-3.1-8B,7,4,0.1865234375,0.20712141692638397,0.39364485442638397
Llama-3.1-8B,20,6,0.2041015625,0.1920622382313013,0.3961638007313013
Llama-3.1-8B,30,18,0.1611328125,0.23572209291160107,0.39685490541160107
Llama-3.1-8B,28,11,0.21484375,0.18295086454600096,0.39779461454600096
Llama-3.1-8B,1,3,0.1904296875,0.20759703405201435,0.39802672155201435
Llama-3.1-8B,5,2,0.18359375,0.2146727293729782,0.3982664793729782
Llama-3.1-8B,19,30,0.1845703125,0.21375066600739956,0.39832097850739956
Llama-3.1-8B,20,19,0.19140625,0.20740838535130024,0.39881463535130024
Llama-3.1-8B,25,30,0.1767578125,0.2257172055542469,0.4024750180542469
Llama-3.1-8B,15,7,0.21484375,0.1877051666378975,0.4025489166378975
Llama-3.1-8B,13,6,0.1962890625,0.20742744393646717,0.40371650643646717
Llama-3.1-8B,23,4,0.2001953125,0.2043160442262888,0.4045113567262888
Llama-3.1-8B,13,4,0.1923828125,0.2137019857764244,0.4060847982764244
Llama-3.1-8B,24,6,0.2109375,0.19808168336749077,0.40901918336749077
Llama-3.1-8B,24,3,0.1982421875,0.2113895956426859,0.4096317831426859
Llama-3.1-8B,25,5,0.2041015625,0.20590373128652573,0.4100052937865257
Llama-3.1-8B,15,16,0.1748046875,0.2380927987396717,0.4128974862396717
Llama-3.1-8B,1,4,0.201171875,0.2121757920831442,0.4133476670831442
Llama-3.1-8B,23,30,0.1904296875,0.2229638397693634,0.4133935272693634
Llama-3.1-8B,8,6,0.1982421875,0.21531116589903831,0.4135533533990383
Llama-3.1-8B,25,6,0.2041015625,0.21256955340504646,0.41667111590504646
Llama-3.1-8B,27,30,0.1884765625,0.22894535586237907,0.4174219183623791
Llama-3.1-8B,13,5,0.20703125,0.21144065260887146,0.41847190260887146
Llama-3.1-8B,24,5,0.2099609375,0.2100453283637762,0.4200062658637762
Llama-3.1-8B,28,13,0.2060546875,0.21456240117549896,0.42061708867549896
Llama-3.1-8B,24,30,0.1865234375,0.23571559973061085,0.42223903723061085
Llama-3.1-8B,24,4,0.2119140625,0.21096691116690636,0.42288097366690636
Llama-3.1-8B,18,6,0.20703125,0.2163594886660576,0.4233907386660576
Llama-3.1-8B,28,30,0.1953125,0.22851411066949368,0.4238266106694937
Llama-3.1-8B,23,3,0.19921875,0.22511020489037037,0.42432895489037037
Llama-3.1-8B,30,14,0.185546875,0.2395179085433483,0.4250647835433483
Llama-3.1-8B,30,16,0.1708984375,0.25448533706367016,0.42538377456367016
Llama-3.1-8B,30,17,0.1845703125,0.24225172959268093,0.42682204209268093
Llama-3.1-8B,10,6,0.2041015625,0.22311671823263168,0.4272182807326317
Llama-3.1-8B,9,3,0.1962890625,0.2332281544804573,0.4295172169804573
Llama-3.1-8B,28,16,0.197265625,0.23231223598122597,0.42957786098122597
Llama-3.1-8B,30,15,0.181640625,0.24874346144497395,0.43038408644497395
Llama-3.1-8B,20,4,0.2080078125,0.22323062270879745,0.43123843520879745
Llama-3.1-8B,21,30,0.1962890625,0.23797608353197575,0.43426514603197575
Llama-3.1-8B,7,3,0.2021484375,0.23376043140888214,0.43590886890888214
Llama-3.1-8B,30,13,0.1875,0.24906637705862522,0.4365663770586252
Llama-3.1-8B,19,5,0.2158203125,0.2218442801386118,0.4376645926386118
Llama-3.1-8B,21,6,0.2138671875,0.22397522069513798,0.437842408195138
Llama-3.1-8B,16,6,0.2236328125,0.21756370179355145,0.44119651429355145
Llama-3.1-8B,0,2,0.22265625,0.21881222166121006,0.44146847166121006
Llama-3.1-8B,22,4,0.2158203125,0.22681708075106144,0.44263739325106144
Llama-3.1-8B,20,5,0.220703125,0.22419437393546104,0.44489749893546104
Llama-3.1-8B,16,4,0.2158203125,0.230957156047225,0.446777468547225
Llama-3.1-8B,21,4,0.21875,0.229239784181118,0.447989784181118
Llama-3.1-8B,11,5,0.224609375,0.22630783542990685,0.45091721042990685
Llama-3.1-8B,16,5,0.2197265625,0.2316544447094202,0.4513810072094202
Llama-3.1-8B,22,5,0.228515625,0.22366957180202007,0.4521851968020201
Llama-3.1-8B,22,30,0.2041015625,0.24820980615913868,0.4523113686591387
Llama-3.1-8B,10,4,0.2216796875,0.2309236079454422,0.4526032954454422
Llama-3.1-8B,19,6,0.2255859375,0.22745898365974426,0.45304492115974426
Llama-3.1-8B,1,6,0.212890625,0.2407607026398182,0.4536513276398182
Llama-3.1-8B,25,4,0.216796875,0.2400327417999506,0.4568296167999506
Llama-3.1-8B,20,3,0.21875,0.23825740814208984,0.45700740814208984
Llama-3.1-8B,1,2,0.228515625,0.22985929995775223,0.45837492495775223
Llama-3.1-8B,13,3,0.2099609375,0.24895945936441422,0.4589203968644142
Llama-3.1-8B,8,5,0.2294921875,0.22955679707229137,0.4590489845722914
Llama-3.1-8B,10,3,0.21875,0.24139948561787605,0.46014948561787605
Llama-3.1-8B,26,30,0.2119140625,0.24864798970520496,0.46056205220520496
Llama-3.1-8B,21,5,0.2255859375,0.23572728224098682,0.4613132197409868
Llama-3.1-8B,26,6,0.236328125,0.2279340848326683,0.4642622098326683
Llama-3.1-8B,10,5,0.228515625,0.2373264543712139,0.4658420793712139
Llama-3.1-8B,30,20,0.1767578125,0.28953282348811626,0.46629063598811626
Llama-3.1-8B,18,3,0.2236328125,0.2426906879991293,0.4663235004991293
Llama-3.1-8B,22,6,0.232421875,0.2340277135372162,0.4664495885372162
Llama-3.1-8B,14,6,0.234375,0.23295794054865837,0.46733294054865837
Llama-3.1-8B,29,5,0.2041015625,0.26472800225019455,0.46882956475019455
Llama-3.1-8B,26,5,0.2294921875,0.2435251884162426,0.4730173759162426
Llama-3.1-8B,18,4,0.248046875,0.227515721693635,0.475562596693635
Llama-3.1-8B,29,4,0.2060546875,0.27171957679092884,0.47777426429092884
Llama-3.1-8B,27,4,0.2421875,0.23730497248470783,0.47949247248470783
Llama-3.1-8B,14,5,0.2353515625,0.24653558060526848,0.4818871431052685
Llama-3.1-8B,26,4,0.234375,0.24916022084653378,0.4835352208465338
Llama-3.1-8B,11,4,0.240234375,0.24339714832603931,0.4836315233260393
Llama-3.1-8B,19,4,0.248046875,0.2356199249625206,0.4836667999625206
Llama-3.1-8B,29,27,0.1904296875,0.29697541147470474,0.48740509897470474
Llama-3.1-8B,16,3,0.2353515625,0.2549010217189789,0.4902525842189789
Llama-3.1-8B,27,5,0.2568359375,0.24029664136469364,0.49713257886469364
Llama-3.1-8B,18,5,0.25390625,0.2440064176917076,0.4979126676917076
Llama-3.1-8B,4,5,0.244140625,0.25433736108243465,0.49847798608243465
Llama-3.1-8B,12,5,0.2529296875,0.2463402096182108,0.4992698971182108
Llama-3.1-8B,14,4,0.248046875,0.2562526296824217,0.5042995046824217
Llama-3.1-8B,27,6,0.2626953125,0.2448423858731985,0.5075376983731985
Llama-3.1-8B,17,6,0.2685546875,0.25010197050869465,0.5186566580086946
Llama-3.1-8B,12,4,0.2607421875,0.2611079979687929,0.5218501854687929
Llama-3.1-8B,15,5,0.2734375,0.2544175796210766,0.5278550796210766
Llama-3.1-8B,17,5,0.267578125,0.26105261594057083,0.5286307409405708
Llama-3.1-8B,25,3,0.2578125,0.2725914344191551,0.5304039344191551
Llama-3.1-8B,12,6,0.2666015625,0.2640730068087578,0.5306745693087578
Llama-3.1-8B,29,6,0.2490234375,0.2822179552167654,0.5312413927167654
Llama-3.1-8B,30,6,0.23828125,0.2944548483937979,0.5327360983937979
Llama-3.1-8B,17,4,0.2626953125,0.27126101590692997,0.53395632840693
Llama-3.1-8B,22,3,0.263671875,0.2742711715400219,0.5379430465400219
Llama-3.1-8B,6,2,0.2568359375,0.28548775613307953,0.5423236936330795
Llama-3.1-8B,29,3,0.2353515625,0.30944420769810677,0.5447957701981068
Llama-3.1-8B,26,3,0.275390625,0.27338006161153316,0.5487706866115332
Llama-3.1-8B,30,5,0.2470703125,0.3033408559858799,0.5504111684858799
Llama-3.1-8B,12,3,0.26171875,0.29131620936095715,0.5530349593609571
Llama-3.1-8B,31,10,0.2509765625,0.3021166529506445,0.5530932154506445
Llama-3.1-8B,15,4,0.27734375,0.27621371299028397,0.553557462990284
Llama-3.1-8B,30,21,0.2255859375,0.3301241807639599,0.5557101182639599
Llama-3.1-8B,19,3,0.26953125,0.2862798534333706,0.5558111034333706
Llama-3.1-8B,27,3,0.275390625,0.2828235160559416,0.5582141410559416
Llama-3.1-8B,28,6,0.287109375,0.2734365686774254,0.5605459436774254
Llama-3.1-8B,30,4,0.2529296875,0.31177029199898243,0.5646999794989824
Llama-3.1-8B,15,6,0.2958984375,0.2708907835185528,0.5667892210185528
Llama-3.1-8B,30,28,0.24609375,0.3221096880733967,0.5682034380733967
Llama-3.1-8B,11,3,0.2724609375,0.2962255794554949,0.5686865169554949
Llama-3.1-8B,21,3,0.2783203125,0.2914506867527962,0.5697709992527962
Llama-3.1-8B,28,5,0.2861328125,0.2849707864224911,0.5711035989224911
Llama-3.1-8B,8,3,0.26953125,0.3069584034383297,0.5764896534383297
Llama-3.1-8B,17,3,0.279296875,0.3061371147632599,0.5854339897632599
Llama-3.1-8B,28,4,0.3017578125,0.2948096767067909,0.5965674892067909
Llama-3.1-8B,15,3,0.29296875,0.3099953103810549,0.6029640603810549
Llama-3.1-8B,8,4,0.3134765625,0.3050565794110298,0.6185331419110298
Llama-3.1-8B,28,3,0.3125,0.32500673830509186,0.6375067383050919
Llama-3.1-8B,29,30,0.306640625,0.3423998299986124,0.6490404549986124
Llama-3.1-8B,31,9,0.28125,0.3686468377709389,0.6498968377709389
Llama-3.1-8B,14,3,0.3212890625,0.34504180774092674,0.6663308702409267
Llama-3.1-8B,9,2,0.333984375,0.35591188818216324,0.6898962631821632
Llama-3.1-8B,7,2,0.34375,0.35641174763441086,0.7001617476344109
Llama-3.1-8B,30,3,0.3447265625,0.3597063459455967,0.7044329084455967
Llama-3.1-8B,31,8,0.3154296875,0.39011746644973755,0.7055471539497375
Llama-3.1-8B,31,11,0.3330078125,0.3822997361421585,0.7153075486421585
Llama-3.1-8B,30,25,0.337890625,0.443089846521616,0.780980471521616
Llama-3.1-8B,31,7,0.361328125,0.42036814242601395,0.781696267426014
Llama-3.1-8B,30,22,0.3427734375,0.4659334532916546,0.8087068907916546
Llama-3.1-8B,30,26,0.34765625,0.4691118262708187,0.8167680762708187
Llama-3.1-8B,11,2,0.4052734375,0.4221598468720913,0.8274332843720913
Llama-3.1-8B,31,12,0.3779296875,0.461578868329525,0.839508555829525
Llama-3.1-8B,23,2,0.4189453125,0.4324081465601921,0.8513534590601921
Llama-3.1-8B,24,2,0.421875,0.4405259005725384,0.8624009005725384
Llama-3.1-8B,13,2,0.4169921875,0.4487624578177929,0.8657546453177929
Llama-3.1-8B,12,2,0.419921875,0.46186669915914536,0.8817885741591454
Llama-3.1-8B,16,2,0.44140625,0.4416820965707302,0.8830883465707302
Llama-3.1-8B,20,2,0.4375,0.4539552181959152,0.8914552181959152
Llama-3.1-8B,8,2,0.4326171875,0.46088969707489014,0.8935068845748901
Llama-3.1-8B,14,2,0.453125,0.4713146574795246,0.9244396574795246
Llama-3.1-8B,30,24,0.3955078125,0.5331482142210007,0.9286560267210007
Llama-3.1-8B,10,2,0.458984375,0.4754103533923626,0.9343947283923626
Llama-3.1-8B,25,2,0.4541015625,0.4817833863198757,0.9358849488198757
Llama-3.1-8B,1,31,0.4365234375,0.5093484297394753,0.9458718672394753
Llama-3.1-8B,3,31,0.4345703125,0.513379093259573,0.947949405759573
Llama-3.1-8B,2,31,0.439453125,0.5097613744437695,0.9492144994437695
Llama-3.1-8B,31,17,0.423828125,0.5258133597671986,0.9496414847671986
Llama-3.1-8B,30,27,0.416015625,0.5342797115445137,0.9502953365445137
Llama-3.1-8B,18,2,0.470703125,0.4819425903260708,0.9526457153260708
Llama-3.1-8B,6,31,0.439453125,0.5137163363397121,0.9531694613397121
Llama-3.1-8B,16,31,0.439453125,0.5139424726366997,0.9533955976366997
Llama-3.1-8B,31,13,0.4501953125,0.5039614662528038,0.9541567787528038
Llama-3.1-8B,31,18,0.4296875,0.5244913063943386,0.9541788063943386
Llama-3.1-8B,13,31,0.44140625,0.5166796296834946,0.9580858796834946
Llama-3.1-8B,5,31,0.4462890625,0.5139487385749817,0.9602378010749817
Llama-3.1-8B,0,31,0.447265625,0.5190049856901169,0.9662706106901169
Llama-3.1-8B,17,31,0.4482421875,0.518131822347641,0.966374009847641
Llama-3.1-8B,7,31,0.447265625,0.5206867679953575,0.9679523929953575
Llama-3.1-8B,12,31,0.447265625,0.5217123813927174,0.9689780063927174
Llama-3.1-8B,19,31,0.453125,0.5165440812706947,0.9696690812706947
Llama-3.1-8B,10,31,0.4482421875,0.5227221474051476,0.9709643349051476
Llama-3.1-8B,30,23,0.4189453125,0.5528787933290005,0.9718241058290005
Llama-3.1-8B,4,31,0.4541015625,0.5179573744535446,0.9720589369535446
Llama-3.1-8B,21,31,0.4541015625,0.5209166668355465,0.9750182293355465
Llama-3.1-8B,11,31,0.4521484375,0.5230535268783569,0.9752019643783569
Llama-3.1-8B,8,31,0.451171875,0.5247114710509777,0.9758833460509777
Llama-3.1-8B,22,31,0.451171875,0.5257102064788342,0.9768820814788342
Llama-3.1-8B,14,31,0.453125,0.5239629484713078,0.9770879484713078
Llama-3.1-8B,9,31,0.4541015625,0.5243298672139645,0.9784314297139645
Llama-3.1-8B,31,16,0.4345703125,0.5453111678361893,0.9798814803361893
Llama-3.1-8B,15,31,0.453125,0.5292941853404045,0.9824191853404045
Llama-3.1-8B,18,31,0.4599609375,0.5238535515964031,0.9838144890964031
Llama-3.1-8B,19,2,0.48046875,0.5056861825287342,0.9861549325287342
Llama-3.1-8B,20,31,0.4609375,0.533678438514471,0.994615938514471
Llama-3.1-8B,15,2,0.478515625,0.5161754563450813,0.9946910813450813
Llama-3.1-8B,17,2,0.4775390625,0.5221541784703732,0.9996932409703732
Llama-3.1-8B,23,31,0.4716796875,0.533129196614027,1.004808884114027
Llama-3.1-8B,21,2,0.4912109375,0.5191910341382027,1.0104019716382027
Llama-3.1-8B,31,3,0.484375,0.5345251634716988,1.0189001634716988
Llama-3.1-8B,24,31,0.4736328125,0.5490581430494785,1.0226909555494785
Llama-3.1-8B,31,5,0.4833984375,0.5448893010616302,1.0282877385616302
Llama-3.1-8B,22,2,0.51171875,0.5283565893769264,1.0400753393769264
Llama-3.1-8B,31,19,0.4697265625,0.5738857500255108,1.0436123125255108
Llama-3.1-8B,25,31,0.4921875,0.5595740489661694,1.0517615489661694
Llama-3.1-8B,31,15,0.4833984375,0.5699879601597786,1.0533863976597786
Llama-3.1-8B,31,4,0.5,0.5603590458631516,1.0603590458631516
Llama-3.1-8B,31,6,0.5,0.5815620869398117,1.0815620869398117
Llama-3.1-8B,26,2,0.5302734375,0.552360188215971,1.082633625715971
Llama-3.1-8B,28,31,0.517578125,0.5961418449878693,1.1137199699878693
Llama-3.1-8B,29,31,0.5185546875,0.6029229462146759,1.121477633714676
Llama-3.1-8B,30,31,0.5546875,0.581254169344902,1.135941669344902
Llama-3.1-8B,27,2,0.5634765625,0.5908993557095528,1.1543759182095528
Llama-3.1-8B,26,31,0.5419921875,0.6146816685795784,1.1566738560795784
Llama-3.1-8B,31,14,0.5419921875,0.6221202611923218,1.1641124486923218
Llama-3.1-8B,29,2,0.564453125,0.6127330921590328,1.1771862171590328
Llama-3.1-8B,27,31,0.57421875,0.65169508010149,1.22591383010149
Llama-3.1-8B,28,2,0.6259765625,0.6367414072155952,1.2627179697155952
Llama-3.1-8B,31,20,0.58984375,0.6886793151497841,1.278523065149784
Llama-3.1-8B,30,2,0.6201171875,0.6708292737603188,1.2909464612603188
Llama-3.1-8B,31,21,0.7626953125,0.863520585000515,1.626215897500515
Llama-3.1-8B,31,2,1.052734375,1.09865403175354,2.15138840675354
Llama-3.1-8B,31,22,1.130859375,1.2243542894721031,2.355213664472103
Llama-3.1-8B,31,23,1.38671875,1.4736381769180298,2.86035692691803
Llama-3.1-8B,31,24,1.591796875,1.6918043494224548,3.283601224422455
Llama-3.1-8B,1,0,1.947265625,2.0355317145586014,3.9827973395586014
Llama-3.1-8B,31,25,1.998046875,2.0958405286073685,4.0938874036073685
Llama-3.1-8B,31,30,2.392578125,2.468989223241806,4.861567348241806
Llama-3.1-8B,2,0,2.443359375,2.545556217432022,4.988915592432022
Llama-3.1-8B,31,26,2.603515625,2.7246841490268707,5.328199774026871
Llama-3.1-8B,3,0,2.880859375,2.975502610206604,5.856361985206604
Llama-3.1-8B,4,0,2.986328125,3.072352424263954,6.058680549263954
Llama-3.1-8B,5,0,3.064453125,3.1680095940828323,6.232462719082832
Llama-3.1-8B,8,0,3.08203125,3.162987858057022,6.245019108057022
Llama-3.1-8B,12,0,3.087890625,3.164904475212097,6.252795100212097
Llama-3.1-8B,9,0,3.146484375,3.2313951402902603,6.37787951529026
Llama-3.1-8B,6,0,3.1484375,3.240833431482315,6.389270931482315
Llama-3.1-8B,24,0,3.14453125,3.254949450492859,6.399480700492859
Llama-3.1-8B,25,0,3.166015625,3.267805814743042,6.433821439743042
Llama-3.1-8B,20,0,3.166015625,3.274266391992569,6.440282016992569
Llama-3.1-8B,21,0,3.169921875,3.2722167372703552,6.442138612270355
Llama-3.1-8B,23,0,3.2109375,3.320170044898987,6.531107544898987
Llama-3.1-8B,10,0,3.2265625,3.311450257897377,6.538012757897377
Llama-3.1-8B,7,0,3.228515625,3.3124407827854156,6.540956407785416
Llama-3.1-8B,27,0,3.228515625,3.3254434913396835,6.5539591163396835
Llama-3.1-8B,26,0,3.23828125,3.3286624550819397,6.56694370508194
Llama-3.1-8B,31,27,3.234375,3.360997796058655,6.595372796058655
Llama-3.1-8B,13,0,3.267578125,3.3669736981391907,6.634551823139191
Llama-3.1-8B,29,0,3.283203125,3.3779367208480835,6.6611398458480835
Llama-3.1-8B,22,0,3.302734375,3.3917239606380463,6.694458335638046
Llama-3.1-8B,16,0,3.349609375,3.445086896419525,6.794696271419525
Llama-3.1-8B,31,28,3.34375,3.454835891723633,6.798585891723633
Llama-3.1-8B,11,0,3.365234375,3.4468832910060883,6.812117666006088
Llama-3.1-8B,19,0,3.3828125,3.461349219083786,6.844161719083786
Llama-3.1-8B,18,0,3.3828125,3.4772916734218597,6.86010417342186
Llama-3.1-8B,14,0,3.404296875,3.479704052209854,6.884000927209854
Llama-3.1-8B,17,0,3.4296875,3.5141522586345673,6.943839758634567
Llama-3.1-8B,28,0,3.48828125,3.5843379497528076,7.072619199752808
Llama-3.1-8B,31,29,3.484375,3.5957185328006744,7.080093532800674
Llama-3.1-8B,30,0,3.5546875,3.6430509090423584,7.197738409042358
Llama-3.1-8B,15,0,3.6796875,3.773132085800171,7.452819585800171
Llama-3.1-8B,0,1,4.171875,4.266850858926773,8.438725858926773
Llama-3.1-8B,3,1,4.33984375,4.449000149965286,8.788843899965286
Llama-3.1-8B,31,0,4.4453125,4.566864579916,9.012177079916
Llama-3.1-8B,4,1,4.55859375,4.665142685174942,9.223736435174942
Llama-3.1-8B,31,1,4.5859375,4.662399888038635,9.248337388038635
Llama-3.1-8B,10,1,4.59375,4.674626588821411,9.268376588821411
Llama-3.1-8B,26,1,4.59375,4.677853971719742,9.271603971719742
Llama-3.1-8B,8,1,4.61328125,4.694373369216919,9.307654619216919
Llama-3.1-8B,28,1,4.62890625,4.6991062462329865,9.328012496232986
Llama-3.1-8B,12,1,4.6328125,4.696562737226486,9.329375237226486
Llama-3.1-8B,11,1,4.640625,4.7171536684036255,9.357778668403625
Llama-3.1-8B,24,1,4.66015625,4.73078790307045,9.39094415307045
Llama-3.1-8B,6,1,4.65234375,4.75101038813591,9.40335413813591
Llama-3.1-8B,2,1,4.6640625,4.742328971624374,9.406391471624374
Llama-3.1-8B,13,1,4.73828125,4.831408977508545,9.569690227508545
Llama-3.1-8B,9,1,4.74609375,4.844773352146149,9.590867102146149
Llama-3.1-8B,14,1,4.76953125,4.827347278594971,9.59687852859497
Llama-3.1-8B,7,1,4.75390625,4.853727251291275,9.607633501291275
Llama-3.1-8B,5,1,4.7578125,4.901808261871338,9.659620761871338
Llama-3.1-8B,17,1,4.80078125,4.861579537391663,9.662360787391663
Llama-3.1-8B,29,1,4.796875,4.906409323215485,9.703284323215485
Llama-3.1-8B,20,1,4.85546875,4.918969213962555,9.774437963962555
Llama-3.1-8B,16,1,4.90234375,4.95018208026886,9.85252583026886
Llama-3.1-8B,27,1,4.9296875,5.025368511676788,9.955056011676788
Llama-3.1-8B,15,1,4.9375,5.040556252002716,9.978056252002716
Llama-3.1-8B,21,1,4.96484375,5.034548044204712,9.999391794204712
Llama-3.1-8B,25,1,4.9609375,5.054889798164368,10.015827298164368
Llama-3.1-8B,22,1,4.98046875,5.090347349643707,10.070816099643707
Llama-3.1-8B,18,1,5.08203125,5.161104142665863,10.243135392665863
Llama-3.1-8B,23,1,5.07421875,5.170587837696075,10.244806587696075
Llama-3.1-8B,19,1,5.14453125,5.217587649822235,10.362118899822235
Llama-3.1-8B,30,1,5.203125,5.256261706352234,10.459386706352234
